position;time;model;response;gpu;diff_time;norm_time
85;102.22025728225708;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.5225007534027242;0.8010723556687613
86;102.3894100189209;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;0.16915273666381836;0.8025639400725579
87;106.02247953414916;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;3.6330695152282573;0.8346002519508189
88;107.868234872818;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.8457553386688375;0.8508760742087492
89;108.94876050949097;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.0805256366729736;0.8604041209867743
90;108.9893798828125;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;0.0406193733215332;0.8607623015573838
91;110.71929264068604;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.7299127578735352;0.8760166269704049
92;111.06096053123474;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;0.34166789054870605;0.8790294454850317
93;111.3278124332428;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;0.26685190200805664;0.8813825385712509
94;115.55697917938232;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;4.229166746139526;0.9186752202269675
95;116.79548621177672;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.238507032394395;0.9295963428168041
96;120.769611120224;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;3.97412490844728;0.9646400722242728
97;121.4649212360382;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;0.6953101158141948;0.9707712986235931
98;122.48542881011964;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;1.0205075740814493;0.9797701076968477
99;124.77959442138672;openai/gpt-oss-120b;;RTX-PRO-6000-ADA;2.2941656112670756;1.0
0;0.9254794120788574;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0;0.0
1;1.787574052810669;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.8620946407318115;0.006986000467643884
2;1.9154691696166992;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12789511680603027;0.008022401001415729
3;1.955117464065552;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03964829444885276;0.008343691716465117
4;2.06880259513855;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11368513107299782;0.009264941358112276
5;2.260892391204834;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.19208979606628418;0.010821544707379753
6;2.3246331214904785;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06374073028564453;0.01133806893864684
7;2.4357290267944336;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11109590530395508;0.012238336739578679
11;2.5643887519836426;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12865972518920898;0.013280933292059
10;2.5779078006744385;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.013519048690795898;0.013390485162600533
8;2.624506711959839;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04659891128540039;0.01376810033459042
12;2.6257684230804443;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0012617111206054688;0.013778324634872694
9;2.626938343048096;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0011699199676518113;0.013787805103785229
13;2.6807777881622314;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0538394451141353;0.014224094080626281
14;3.031700372695923;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.3509225845336914;0.017067801979770755
15;3.0942604541778564;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0625600814819336;0.01757475880079638
16;3.1598074436187744;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06554698944091797;0.01810592008779637
18;3.216337203979492;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05652976036071777;0.01856401008587423
17;3.245047092437744;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.028709888458251953;0.018796661218034263
22;3.3015596866607666;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05651259422302246;0.019254612109985834
21;3.318936824798584;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.017377138137817383;0.01939542808241092
19;3.332874059677124;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.013937234878540039;0.019508368732751226
20;3.3468711376190186;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.013997077941894531;0.019621794322504015
23;3.5167605876922607;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1698894500732422;0.020998496741918136
24;3.5582804679870605;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.041519880294799805;0.021334953888792134
26;3.61516547203064;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.056885004043579546;0.02179592261087238
25;3.649523496627808;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03435802459716797;0.0220743435226407
29;3.685029029846192;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03550553321838379;0.022362063292545566
28;3.696388483047485;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.011359453201293057;0.022454114839588066
27;3.720890522003174;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02450203895568892;0.022652667582541402
30;3.8001577854156494;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07926726341247559;0.02329501137300776
31;4.1107213497161865;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.3105635643005371;0.02581166917706856
33;4.186046838760376;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07532548904418945;0.026422070723285705
32;4.267828702926636;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08178186416625977;0.027084791629223934
34;4.54480504989624;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.2769763469696045;0.029329274772992714
37;4.5879974365234375;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.043192386627197266;0.02967928510703227
36;4.603102684020996;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.015105247497558594;0.029801690770048857
35;4.615679740905762;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.012577056884765625;0.029903609191910256
38;4.812886953353882;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.19720721244812012;0.03150168162304824
39;4.8831963539123535;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07030940055847168;0.03207143519994589
40;4.971304178237915;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08810782432556152;0.032785418645451314
42;5.094894170761108;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12358999252319336;0.03378693252196748
41;5.136818647384644;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.041924476623536044;0.03412666832295695
43;5.218594789505005;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08177614212036044;0.03478934286018641
44;5.335783958435059;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11718916893005371;0.035738987539862405
45;5.3652403354644775;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.029456377029418945;0.035977687856486494
47;5.386164903640747;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02092456817626953;0.0361472504963152
48;5.461367607116699;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07520270347595215;0.03675665704732347
46;5.479382038116455;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.01801443099975586;0.03690263733468705
51;5.602814435958862;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12343239784240723;0.037902874139682706
52;5.63210654258728;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02929210662841797;0.03814024328795939
49;5.649530172348023;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.017423629760743076;0.03828143600614318
50;5.665781736373901;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.016251564025878018;0.03841313086714864
53;5.813871145248413;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.14808940887451172;0.03961317623429329
54;6.007659435272217;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1937882900238037;0.041183543361945296
55;6.049450397491455;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04179096221923828;0.041522197226396954
56;6.090110778808594;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04066038131713867;0.04185168940680882
58;6.117221117019653;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02711033821105957;0.042071378552840016
57;6.180046081542969;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06282496452331543;0.042580481858675474
60;6.219712972640991;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03966689109802246;0.04290192327202834
62;6.292443037033081;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07273006439208984;0.04349129274476233
59;6.303850173950195;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.011407136917114258;0.043583730697711195
63;6.393727540969849;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08987736701965332;0.044312053666401625
61;6.420767068862915;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.027039527893066406;0.04453116899966188
64;6.4333930015563965;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.012625932693481445;0.0446334834875773
65;6.537566423416138;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10417342185974121;0.045477654811053383
68;6.560256004333496;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0226895809173584;0.04566152026550599
66;6.595445156097412;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.035189151763916016;0.04594667623222216
67;6.597512722015381;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.00206756591796875;0.04596343079232191
70;6.620811939239502;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.023299217224121094;0.046152236446287326
71;6.687708139419556;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06689620018005371;0.04669433108840775
69;6.729859828948975;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.042151689529418945;0.04703590811354102
73;6.853670358657837;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1238105297088623;0.0480392091173741
72;6.964745283126831;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11107492446899414;0.048939306899707144
75;6.974254131317139;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.009508848190307617;0.04901636203352384
74;7.077538967132568;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10328483581542969;0.04985333268293491
77;7.117168188095093;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.039629220962524414;0.05017446883562175
78;7.134269714355469;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.017101526260375977;0.05031305138190808
76;7.199183702468872;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06491398811340332;0.050839083130501145
80;7.246443271636963;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04725956916809082;0.05122205195632364
79;7.271785020828247;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02534174919128418;0.051427409307287966
81;7.720658302307129;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.44887328147888184;0.055064862559128604
82;8.120770454406738;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.4001121520996094;0.05830717906315548
83;8.378029823303223;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.2572593688964844;0.06039188529667411
84;8.621550559997559;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.24352073669433594;0.06236526026045242
85;8.929486989974976;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.307936429977417;0.06486062903110233
86;9.218603372573853;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.28911638259887695;0.06720348918660073
87;9.54187798500061;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.3232746124267578;0.0698231512131198
88;9.653302669525146;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11142468452453613;0.07072608328277598
90;9.754096031188965;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10079336166381836;0.07154286422357978
89;9.825146675109863;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07105064392089844;0.07211862448029178
92;9.95319962501526;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12805294990539728;0.0731563040176137
91;10.004599809646606;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05140018463134588;0.07357282640031491
93;10.129537343978882;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12493753433227539;0.0745852601077448
94;11.190272569656372;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;1.0607352256774902;0.08318094836807184
95;11.342925786972046;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.15265321731567383;0.08441797664451417
96;11.755059957504272;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.41213417053222656;0.08775771380565242
97;12.03038477897644;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.27532482147216797;0.08998881378085444
98;12.543692111968994;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.5133073329925537;0.09414840960584063
99;124.32865476608276;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;111.78496265411377;1.0
0;0.9358670711517334;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0;0.0
2;1.7159535884857178;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.7800865173339844;0.006317516610001032
1;1.7520017623901367;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.036048173904418945;0.006609452097079666
3;1.7921502590179443;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04014849662780762;0.006934593973880176
4;2.130941390991211;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.3387911319732666;0.009678287853985801
5;2.2109861373901367;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08004474639892578;0.010326528790961298
6;2.3680732250213623;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.15708708763122559;0.011598695740748574
7;2.3988797664642334;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.030806541442871094;0.011848181961747698
9;2.575636625289917;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1767568588256836;0.01327964419926869
8;2.6088883876800537;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03325176239013672;0.013548932998066835
10;2.629169225692749;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.020280838012695312;0.013713176999421737
12;2.6613011360168457;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03213191032409668;0.013973396696433413
15;2.7342960834503174;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07299494743347168;0.014564544963465537
13;2.7679429054260254;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03364682197570801;0.014837033145201765
11;2.781339168548584;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.013396263122558594;0.014945522540811296
14;2.7900233268737797;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.008684158325195757;0.015015851040592063
16;2.834791421890259;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04476809501647905;0.015378404651736741
17;2.8872172832489014;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05242586135864258;0.01580297454567459
20;2.9697179794311523;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08250069618225098;0.01647110494773469
18;3.074464797973633;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10474681854248047;0.01731939517104023
21;3.1145405769348145;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04007577896118164;0.01764394814512733
19;3.135300874710083;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.020760297775268555;0.01781207504273358
22;3.149885892868042;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.014585018157958984;0.01793019154958589
23;3.207550048828125;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05766415596008301;0.01839718367800329
25;3.23715615272522;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02960610389709517;0.01863694817715978
24;3.3005659580230717;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06340980529785156;0.0191504713432506
26;3.31244158744812;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.011875629425048384;0.019246645914249932
27;3.3770697116851807;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06462812423706055;0.01977003561432603
29;3.4106483459472656;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03357863426208496;0.020041971579091652
28;3.547224521636963;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.13657617568969727;0.021148031277955382
30;3.574205160140991;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.02698063850402832;0.02136653349291503
31;3.6712257862091056;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.09702062606811435;0.022152253285628216
32;3.684657335281372;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.013431549072266513;0.0222610284438659
33;3.7912380695343018;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10658073425292969;0.023124170600520702
34;3.838991641998291;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04775357246398926;0.02351090204700073
35;3.8959033489227295;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05691170692443848;0.023971800480455795
36;4.095946311950684;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.2000429630279541;0.025591844813438226
38;4.319316387176514;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.22337007522583008;0.027400803344395888
39;4.331470251083374;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.012153863906860352;0.02749923119233472
37;4.379663944244385;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04819369316101074;0.027889526948352287
40;4.405648708343506;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.025984764099121094;0.02809996409238111
42;4.510152339935303;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10450363159179688;0.02894628487054673
41;4.630577802658081;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12042546272277832;0.029921548311348502
43;4.645601511001587;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.01502370834350586;0.030043217542766936
44;4.918156862258911;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.2725553512573242;0.03225050214575875
48;5.047123432159424;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1289665699005127;0.03329493558920016
47;5.115728378295898;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06860494613647461;0.03385053150979962
49;5.121184587478638;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.005456209182739258;0.03389471852159082
45;5.125157117843628;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.003972530364990234;0.033926889987199955
46;5.163625478744507;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.038468360900878906;0.03423842531507792
50;5.333227634429932;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1696021556854248;0.035611945318085376
52;5.388750076293945;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05552244186401367;0.036061592813471516
51;5.393349170684815;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.004599094390870029;0.036098838496558795
53;5.404974460601807;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.0116252899169913;0.03619298569756115
55;5.567213535308838;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.16223907470703125;0.03750687592188617
56;5.609448671340942;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04223513603210449;0.0378489164103186
54;5.624576807022095;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.015128135681152344;0.03797143134465006
57;5.814809322357178;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.190232515335083;0.039512025943693914
58;5.96434211730957;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.14953279495239258;0.04072301459028677
59;5.972597360610962;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.008255243301391602;0.040789869529472715
60;6.0695436000823975;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.09694623947143555;0.04157498690367253
62;6.188563585281372;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.11901998519897461;0.04253886811006271
61;6.211745023727417;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.023181438446044922;0.04272660257178256
63;6.234861373901367;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.023116350173950195;0.04291380991730319
64;6.413597583770752;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.17873620986938477;0.04436130189360026
68;6.46761679649353;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.05401921272277832;0.044798775514861715
66;6.5152587890625;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04764199256896973;0.04518460333357166
65;6.51528263092041;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;2.384185791015625e-05;0.045184796416428516
67;6.593393564224243;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.07811093330383301;0.045817376402884524
71;6.660513401031494;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.06711983680725098;0.046360945192330506
69;6.669708490371704;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.009195089340209961;0.04643541145773367
73;6.768354892730713;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.09864640235900879;0.04723429757045579
70;6.8067169189453125;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.03836202621459961;0.04754497174879217
72;6.935155630111694;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.12843871116638184;0.04858513033778282
74;6.945789337158203;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.010633707046508789;0.048671247222768596
75;7.488773345947266;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.5429840087890625;0.05306859343792078
76;7.657538175582886;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.16876482963562012;0.0544353323709955
77;7.700871467590332;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.04333329200744629;0.05478626625581467
78;7.988190650939941;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.2873191833496094;0.0571131154870852
79;8.000999689102173;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.012809038162231445;0.0572168492519304
82;8.695958852767944;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.6949591636657715;0.06284496352153164
80;8.69600796699524;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;4.9114227294921875e-05;0.06284536127221677
81;8.782910823822021;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.08690285682678223;0.06354914249296652
83;8.80137586593628;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.018465042114257812;0.06369868130394336
85;8.809611320495605;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.008235454559326172;0.06376537598435812
84;8.824554443359375;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.014943122863769531;0.06388639259572039
86;8.922340869903564;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.09778642654418945;0.06467831420979576
87;9.116325378417969;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1939845085144043;0.06624929425802284
88;9.4605553150177;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.34422993659973145;0.06903703419943416
89;9.476248741149902;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.01569342613220215;0.06916412712830165
90;9.577713012695312;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.10146427154541016;0.06998583370387543
92;9.694472789764404;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.1167597770690918;0.07093141065543579
91;9.71110224723816;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.016629457473754883;0.07106608401726339
93;10.245662927627563;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.5345606803894043;0.0753952140590888
94;10.85118842124939;swiss-ai/Apertus-8B-Instruct-2509;;RTX-PRO-6000-ADA;0.6055254936218262;0.08029905136268516
